orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
24,arroyo sarandi,av052,24/2/2021,2021,verano,25.5,,3.22,6.87,ausencia,ausencia,ausencia,ausencia,10000.0,3200.0,600.0,4,1.6,0.98,0.46,6.4,30.0,32,100.0,5.0,0.001,0.005,0.15,39.0,extremadamente deteriorada
25,costa de villa dominico,av055,24/2/2021,2021,verano,25.6,,2.46,6.97,ausencia,ausencia,ausencia,ausencia,1500.0,100.0,370.0,3.7,1.5,0.74,0.48,9.5,30.0,34,100.0,5.0,0.001,0.0,0.15,47.0,muy deteriorada
26,arroyo santo domingo,av053,24/2/2021,2021,verano,26.1,,2.21,7.21,ausencia,ausencia,ausencia,ausencia,40000.0,39000.0,1300.0,2.8,23,0.82,0.79,9.1,30.0,21,,7.4,0.001,0.0,,36.0,extremadamente deteriorada
27,espora 400 m,qu061,24/2/2021,2021,verano,24.9,18.0,4.84,7.36,ausencia,ausencia,ausencia,ausencia,1800.0,520.0,90.0,4,1.5,1.2,0.51,,30.0,23,100.0,5.0,0.001,0.027,0.15,45.0,muy deteriorada
28,nautico 400 m,qu062,24/2/2021,2021,verano,20.8,18.0,7.17,7.57,ausencia,ausencia,ausencia,ausencia,3800.0,1000.0,180.0,4.4,1.2,0.98,0.49,,30.0,22,100.0,5.0,0.001,0.04,0.15,44.0,extremadamente deteriorada
29,pejerrey club 400 m,qu063,24/2/2021,2021,verano,25.5,18.0,4.66,7.34,ausencia,ausencia,ausencia,presencia,400.0,380.0,30.0,5.1,0.76,1.0,0.43,4.0,30.0,31,100.0,5.0,0.001,0.018,0.8,46.0,muy deteriorada
30,calle 14 y costa - salida cloaca,bz078,24/2/2021,2021,verano,,28.5,12.87,9.31,presencia,ausencia,ausencia,presencia,6000.0,5000.0,185.0,4,0.42,0.82,0.5,,59.0,75,100.0,8.6,0.001,0.053,0.15,33.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,24/2/2021,2021,verano,25.5,26.0,7.51,7.65,ausencia,ausencia,ausencia,ausencia,3000.0,2800.0,3000.0,6.2,0.54,0.64,0.94,,55.0,120,100.0,44.0,0.001,0.019,0.15,35.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,24/2/2021,2021,verano,23.5,26.0,9.05,7.87,ausencia,ausencia,ausencia,ausencia,2250.0,500.0,185.0,4.1,0.15,0.58,0.59,6.0,50.0,50,100.0,7.8,0.001,0.061,0.15,51.0,muy deteriorada
33,camping eva peron,en081,24/2/2021,2021,verano,23.8,20.0,8.27,7.98,ausencia,ausencia,ausencia,ausencia,2200.0,50.0,30.0,7,0.16,1.1,0.41,3.1,30.0,39,100.0,5.0,0.001,0.035,0.15,51.0,muy deteriorada
34,toma de agua club de pesca,en082,24/2/2021,2021,verano,24.5,20.0,4.1,7.58,ausencia,ausencia,ausencia,ausencia,1300.0,100.0,280.0,7.5,0.2,0.88,0.33,2.0,30.0,40,100.0,8.7,0.001,0.015,0.15,50.0,muy deteriorada
35,arroyo el gato,en083,24/2/2021,2021,verano,22.9,20.0,0.59,7.36,ausencia,ausencia,ausencia,presencia,3000.0,400.0,300.0,6.6,2.4,1.0,0.63,5.8,30.0,36,100.0,5.0,0.001,0.011,0.15,40.0,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,24/2/2021,2021,verano,24.7,20.0,5.61,7.67,ausencia,ausencia,ausencia,ausencia,160.0,120.0,90.0,8.2,0.1,0.61,0.25,2.0,30.0,26,100.0,5.0,0.001,0.009,0.15,57.0,muy deteriorada
37,balneario palo blanco,bs092,24/2/2021,2021,verano,21.0,27.0,4.91,7.4,ausencia,ausencia,ausencia,ausencia,1800.0,1500.0,480.0,3.1,2,0.77,0.47,4.7,30.0,16,100.0,5.0,0.001,0.007,0.15,43.0,extremadamente deteriorada
38,diagonal 66 (descarga cloaca),bs095,24/2/2021,2021,verano,24.0,27.0,4.28,7.47,presencia,presencia,presencia,presencia,80000.0,1500.0,480.0,4,5.3,1.9,1.2,6.3,45.0,5.9,100.0,5.0,0.001,0.005,0.15,26.0,extremadamente deteriorada
39,playa la bagliardi,bs091,24/2/2021,2021,verano,20.0,26.0,5.09,7.43,ausencia,ausencia,ausencia,presencia,1000.0,360.0,300.0,3.5,5.4,1.4,1.1,3.9,73.0,18,100.0,5.0,0.001,0.005,0.15,42.0,extremadamente deteriorada
40,balneario municipal,bs094,24/2/2021,2021,verano,21.0,27.0,5.89,7.79,ausencia,ausencia,ausencia,ausencia,400.0,20.0,180.0,3.3,0.98,0.78,1.1,2.4,30.0,210,100.0,13.0,0.0017,0.011,0.15,49.0,muy deteriorada
41,playa la balandra,bs093,24/2/2021,2021,verano,20.0,26.0,4.89,7.75,ausencia,ausencia,ausencia,ausencia,1200.0,400.0,240.0,3.3,1.8,0.73,0.42,2.7,30.0,5.3,100.0,5.0,0.001,0.006,0.15,46.0,muy deteriorada
1,canal villanueva y rio lujan,ti001,19/5/2021,2021,otono,15.6,13.0,8.28,6.79,ausencia,ausencia,ausencia,ausencia,4000.0,200.0,50.0,3,0.98,0.2,0.2,4.1,2.0,<30,110.0,100.0,0.005,0.001,10.0,48.0,muy deteriorada
2,rio lujan y arroyo caraguata,ti006,19/5/2021,2021,otono,15.7,13.0,6.9,7.0,ausencia,ausencia,ausencia,ausencia,30000.0,1000.0,800.0,2.9,0.57,0.19,0.2,4.3,2.0,<30,150.0,100.0,0.005,0.001,10.0,39.0,extremadamente deteriorada
3,canal aliviador y rio lujan,ti002,19/5/2021,2021,otono,15.7,13.0,4.82,7.04,ausencia,ausencia,ausencia,ausencia,80000.0,60000.0,5600.0,2.9,4.3,0.51,0.51,4.8,5.6,<30,70.0,100.0,0.005,0.001,10.0,36.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,19/5/2021,2021,otono,15.1,13.0,4.87,7.05,ausencia,ausencia,ausencia,ausencia,40000.0,20000.0,1500.0,2.9,4.5,0.5,0.5,7.5,5.2,<30,110.0,100.0,0.005,0.001,10.0,35.0,extremadamente deteriorada
5,rio reconquista y rio lujan,ti004,19/5/2021,2021,otono,15.3,13.0,4.74,6.75,presencia,presencia,ausencia,ausencia,82000.0,25000.0,2100.0,2.9,3.2,0.44,0.44,7.2,3.3,<30,110.0,100.0,0.005,0.001,10.0,29.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,19/5/2021,2021,otono,15.3,12.0,4.25,6.74,presencia,presencia,ausencia,ausencia,120000.0,48000.0,4600.0,2.8,4.5,0.55,0.55,6.5,5.6,<30,85.0,100.0,0.007,0.001,10.0,31.0,extremadamente deteriorada
7,rio lujan y canal san fernando,ti007,19/5/2021,2021,otono,15.9,8.0,1.61,6.7,presencia,ausencia,ausencia,ausencia,9000.0,2000.0,100.0,3,5.6,0.62,0.62,7.3,4.9,<30,45.0,100.0,0.005,0.001,10.0,40.0,extremadamente deteriorada
8,rio capitan y rio san antonio,ti008,19/5/2021,2021,otono,15.2,12.0,8.63,6.92,ausencia,ausencia,ausencia,ausencia,,,,2.8,0.16,0.19,0.2,3.9,2.0,<30,160.0,100.0,0.005,0.001,10.0,75.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,19/5/2021,2021,otono,12.8,8.0,8.2,6.89,ausencia,ausencia,ausencia,ausencia,5300.0,400.0,90.0,3,0.98,0.19,0.2,5.8,2.0,<30,140.0,100.0,0.005,0.001,10.0,46.0,muy deteriorada
10,del arca,sf015,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
11,espigon la farola,si021,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecologica,si022,19/5/2021,2021,otono,16.0,17.0,9.37,8.01,ausencia,ausencia,ausencia,ausencia,88000.0,6000.0,1300.0,6.6,0.97,0.27,0.27,8.7,4.5,<30,210.0,100.0,0.005,0.001,10.0,36.0,extremadamente deteriorada
13,playa espigon de pacheco,si024,19/5/2021,2021,otono,15.0,16.0,9.44,7.99,ausencia,ausencia,ausencia,ausencia,2500.0,2000.0,100.0,6.2,0.82,0.36,0.36,13.0,3.9,<30,340.0,100.0,0.007,0.001,10.0,48.0,muy deteriorada
14,peru puente,si023,19/5/2021,2021,otono,18.0,17.0,3.29,7.42,ausencia,ausencia,ausencia,ausencia,15000.0,12000.0,2000.0,22.1,5,0.51,0.51,4.3,5.6,<30,6.9,100.0,0.005,0.001,10.0,38.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,19/5/2021,2021,otono,15.0,13.8,10.01,7.59,ausencia,ausencia,ausencia,ausencia,6000.0,2000.0,830.0,5.8,0.9,0.36,0.36,8.9,4.3,<30,250.0,100.0,0.005,0.001,10.0,43.0,extremadamente deteriorada
16,puerto de olivos espigon,vl032,19/5/2021,2021,otono,14.8,13.8,9.32,7.81,ausencia,ausencia,ausencia,ausencia,4000.0,2000.0,1400.0,5.7,0.9,0.3,0.3,9.8,4.1,<30,220.0,100.0,0.005,0.001,10.0,43.0,extremadamente deteriorada
17,costa y melo,vl031,19/5/2021,2021,otono,14.8,13.4,8.37,7.96,ausencia,ausencia,ausencia,ausencia,10000.0,7500.0,2300.0,6.3,2.1,0.36,0.36,6.1,6.1,<30,120.0,100.0,0.005,0.001,10.0,39.0,extremadamente deteriorada
18,parque de los ninos,ca041,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
19,costanera norte - espigon abanico,ca044,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
20,club de pescadores,ca046,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
21,reserva ecologica costanera sur - playita,ca047,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
22,escollera de propaneros,av054,19/5/2021,2021,otono,16.8,14.5,3.76,7.48,ausencia,ausencia,ausencia,ausencia,180000.0,70000.0,500.0,3.9,3.9,0.77,0.77,6.7,15.0,36,65.0,,0.005,0.001,10.0,34.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,19/5/2021,2021,otono,16.2,14.5,5.95,7.79,ausencia,ausencia,ausencia,ausencia,5000.0,2400.0,60.0,3.6,3.3,0.33,0.33,6.0,5.2,<30,80.0,100.0,0.005,0.001,10.0,48.0,muy deteriorada
24,arroyo sarandi,av052,19/5/2021,2021,otono,16.2,14.5,4.67,7.69,ausencia,ausencia,ausencia,ausencia,9000.0,6400.0,600.0,3.4,2.7,0.48,0.48,7.4,7.1,30,75.0,100.0,0.005,0.001,10.0,41.0,extremadamente deteriorada
25,costa de villa dominico,av055,19/5/2021,2021,otono,16.7,14.5,3.6,7.7,ausencia,ausencia,ausencia,ausencia,25000.0,6000.0,70.0,3.1,2.6,0.55,0.55,4.9,5.0,34,60.0,100.0,0.005,0.001,10.0,39.0,extremadamente deteriorada
26,arroyo santo domingo,av053,19/5/2021,2021,otono,16.7,14.5,3.41,7.71,ausencia,ausencia,ausencia,ausencia,32000.0,9000.0,40.0,3.1,2.9,0.61,0.61,8.5,5.1,<30,50.0,100.0,0.005,0.001,10.0,38.0,extremadamente deteriorada
27,espora 400 m,qu061,19/5/2021,2021,otono,14.5,11.0,8.65,7.47,ausencia,ausencia,ausencia,presencia,6000.0,1000.0,20.0,3.8,1.4,0.87,0.87,8.9,12.0,<30,50.0,100.0,0.005,0.001,10.0,44.0,extremadamente deteriorada
28,nautico 400 m,qu062,19/5/2021,2021,otono,14.0,11.0,6.99,7.5,ausencia,ausencia,ausencia,presencia,5000.0,2800.0,40.0,4.3,3,0.53,0.53,4.0,4.3,<30,95.0,100.0,0.005,0.001,10.0,44.0,extremadamente deteriorada
29,pejerrey club 400 m,qu063,19/5/2021,2021,otono,15.0,11.0,7.58,7.42,ausencia,ausencia,ausencia,ausencia,7000.0,2000.0,10.0,4.4,0.82,0.73,0.73,7.0,4.5,<30,70.0,100.0,0.005,0.001,10.0,48.0,muy deteriorada
30,calle 14 y costa - salida cloaca,bz078,19/5/2021,2021,otono,13.0,18.0,15.2,9.66,ausencia,ausencia,ausencia,ausencia,20000.0,1000.0,500.0,4.3,0.08,0.22,0.22,3.0,9.5,40,65.0,100.0,0.005,0.001,10.0,42.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,19/5/2021,2021,otono,13.0,16.0,12.39,9.23,ausencia,ausencia,ausencia,ausencia,29000.0,1000.0,800.0,5.9,0.24,0.22,0.22,4.2,9.8,33,75.0,100.0,0.005,0.001,10.0,41.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,19/5/2021,2021,otono,11.0,15.0,12.67,9.44,ausencia,ausencia,ausencia,ausencia,5000.0,800.0,600.0,3.2,0.1,0.75,0.75,3.1,11.0,43,80.0,100.0,0.008,0.001,10.0,44.0,extremadamente deteriorada
33,camping eva peron,en081,19/5/2021,2021,otono,12.9,12.0,12.04,9.32,ausencia,ausencia,ausencia,ausencia,300.0,20.0,10.0,5.4,7,0.57,0.57,4.1,8.8,<30,60.0,100.0,0.005,0.001,10.0,56.0,muy deteriorada
34,toma de agua club de pesca,en082,19/5/2021,2021,otono,14.2,12.0,11.48,8.95,ausencia,ausencia,ausencia,ausencia,400.0,30.0,10.0,6.4,0.26,0.26,0.26,2.1,2.8,<30,45.0,100.0,0.005,0.001,10.0,72.0,deteriorada
35,arroyo el gato,en083,19/5/2021,2021,otono,14.5,11.0,4.47,7.68,ausencia,ausencia,ausencia,ausencia,10000.0,2800.0,1600.0,6.5,4.3,0.38,0.38,3.8,12.0,<30,16.0,100.0,0.005,0.001,10.0,38.0,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,19/5/2021,2021,otono,14.4,11.0,9.11,8.1,ausencia,ausencia,ausencia,ausencia,600.0,100.0,20.0,8.1,0.06,0.23,0.23,3.2,2.2,<30,39.0,100.0,0.005,0.001,10.0,74.0,deteriorada
37,balneario palo blanco,bs092,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
38,diagonal 66 (descarga cloaca),bs095,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
39,playa la bagliardi,bs091,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
40,balneario municipal,bs094,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
41,playa la balandra,bs093,19/5/2021,2021,otono,,,,,,,,,,,,,,,,,,,,,,,,,
1,canal villanueva y rio lujan,ti001,25/8/2021,2021,invierno,14.8,13.0,9.9,7.09,ausencia,ausencia,ausencia,ausencia,1000.0,200.0,68.0,2.1,1.1,0.2,0.1,2.0,30.0,27,100.0,0.005,0.001,0.01,0.2,64.0,muy deteriorada
2,rio lujan y arroyo caraguata,ti006,25/8/2021,2021,invierno,14.5,13.0,2.54,6.8,ausencia,ausencia,ausencia,ausencia,10000.0,2000.0,150.0,<2.0,4.7,0.48,0.57,6.8,30.0,22,100.0,0.005,0.001,0.013,0.2,43.0,extremadamente deteriorada
3,canal aliviador y rio lujan,ti002,25/8/2021,2021,invierno,14.7,14.0,2.3,6.8,presencia,ausencia,ausencia,ausencia,30000.0,10000.0,240.0,<2.0,3,0.57,0.58,5.0,30.0,21,100.0,0.005,0.001,0.01,0.2,34.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,25/8/2021,2021,invierno,14.4,11.0,3.31,6.79,ausencia,ausencia,ausencia,ausencia,10000.0,10000.0,1700.0,2.1,2.8,0.44,0.48,4.6,30.0,20,100.0,0.005,0.001,0.01,0.2,40.0,extremadamente deteriorada
5,rio reconquista y rio lujan,ti004,25/8/2021,2021,invierno,14.8,14.0,5.33,6.82,presencia,ausencia,ausencia,ausencia,1000.0,500.0,100.0,2.2,0.8,0.36,0.35,2.1,30.0,21,100.0,0.005,0.001,0.01,0.2,57.0,muy deteriorada
6,rio tigre 100m antes del rio lujan,ti005,25/8/2021,2021,invierno,14.4,8.0,1.46,6.8,presencia,presencia,presencia,ausencia,100000.0,10000.0,400.0,<2.0,5.7,0.65,0.68,8.6,30.0,16,100.0,0.005,0.001,0.011,0.2,30.0,extremadamente deteriorada
7,rio lujan y canal san fernando,ti007,25/8/2021,2021,invierno,14.4,8.0,4.88,6.76,presencia,presencia,presencia,ausencia,14000.0,2000.0,690.0,2.1,2.5,0.43,0.37,2.9,30.0,16,100.0,0.005,0.001,0.01,0.2,35.0,extremadamente deteriorada
8,rio capitan y rio san antonio,ti008,25/8/2021,2021,invierno,14.6,9.0,10.08,6.88,ausencia,ausencia,ausencia,ausencia,1000.0,600.0,100.0,2.1,0.3,0.2,0.1,2.0,30.0,22,100.0,0.005,0.001,0.01,0.2,65.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,25/8/2021,2021,invierno,13.8,11.0,9.5,7.06,ausencia,ausencia,ausencia,ausencia,,,,2.2,<0.05,0.2,0.1,2.0,30.0,29,100.0,0.005,0.001,0.01,0.2,80.0,levemente deteriorada
10,del arca,sf015,25/8/2021,2021,invierno,18.0,12.0,5.95,7.32,ausencia,ausencia,ausencia,ausencia,3000.0,100.0,40.0,2.3,1,0.26,0.3,2.7,30.0,25,100.0,0.005,0.001,0.01,0.2,60.0,muy deteriorada
11,espigon la farola,si021,25/8/2021,2021,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecologica,si022,25/8/2021,2021,invierno,16.0,13.5,8.02,7.52,ausencia,ausencia,ausencia,ausencia,1000.0,1000.0,100.0,7,0.8,0.35,0.35,5.5,30.0,20,100.0,0.005,0.001,0.01,0.2,58.0,muy deteriorada
13,playa espigon de pacheco,si024,25/8/2021,2021,invierno,15.7,14.5,8.14,7.03,ausencia,ausencia,ausencia,ausencia,14000.0,4400.0,700.0,5.4,0.5,0.35,0.37,5.5,30.0,23,100.0,0.005,0.001,0.01,0.2,41.0,extremadamente deteriorada
14,peru puente,si023,25/8/2021,2021,invierno,17.0,14.0,4.07,7.27,ausencia,ausencia,ausencia,ausencia,80000.0,5000.0,2800.0,21,1.6,0.41,0.45,4.1,30.0,9,100.0,0.005,0.001,0.01,0.2,36.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,25/8/2021,2021,invierno,13.8,11.0,8.9,7.81,ausencia,ausencia,ausencia,ausencia,5000.0,400.0,100.0,4.9,0.3,0.34,0.37,4.9,30.0,19,100.0,0.0052,0.001,0.01,0.2,54.0,muy deteriorada
16,puerto de olivos espigon,vl032,25/8/2021,2021,invierno,13.5,11.0,9.4,7.5,ausencia,ausencia,ausencia,ausencia,20000.0,3000.0,900.0,5.7,0.3,0.32,0.31,4.0,30.0,24,100.0,0.005,0.001,0.01,0.2,44.0,extremadamente deteriorada
17,costa y melo,vl031,25/8/2021,2021,invierno,14.0,11.0,9.08,7.59,ausencia,ausencia,ausencia,ausencia,20000.0,7000.0,800.0,5.2,0.1,0.31,0.32,4.7,30.0,16,100.0,0.005,0.001,0.01,0.2,43.0,extremadamente deteriorada
18,parque de los ninos,ca041,25/8/2021,2021,invierno,15.2,,6.9,7.6,ausencia,ausencia,ausencia,ausencia,50000.0,11000.0,4100.0,4.2,3.09,0.1,0.38,5.0,50.0,32,100.0,0.01,0.001,0.01,0.2,37.0,extremadamente deteriorada
19,costanera norte - espigon abanico,ca044,25/8/2021,2021,invierno,14.5,,8.6,7.6,ausencia,ausencia,ausencia,ausencia,13000.0,6000.0,3100.0,3.4,1.8,0.08,0.19,5.0,50.0,31,100.0,0.01,0.001,0.01,0.2,41.0,extremadamente deteriorada
20,club de pescadores,ca046,25/8/2021,2021,invierno,14.7,,8.6,7.6,ausencia,ausencia,ausencia,ausencia,4000.0,3800.0,810.0,3.6,1.8,0.08,0.2,5.0,50.0,31,100.0,0.01,0.001,0.01,0.2,45.0,muy deteriorada
21,reserva ecologica costanera sur - playita,ca047,25/8/2021,2021,invierno,15.5,,9.0,7.7,ausencia,ausencia,ausencia,ausencia,12000.0,1200.0,360.0,3.5,2.06,0.1,0.42,5.0,50.0,39.6,100.0,0.01,0.001,0.01,0.2,46.0,muy deteriorada
22,escollera de propaneros,av054,25/8/2021,2021,invierno,15.4,12.6,2.16,7.05,ausencia,ausencia,ausencia,ausencia,42000.0,1000.0,800.0,<2.0,2.3,0.65,0.71,4.2,32.0,22,100.0,0.005,0.001,0.01,0.2,38.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,25/8/2021,2021,invierno,15.1,12.8,3.76,7.11,ausencia,ausencia,ausencia,ausencia,40000.0,3000.0,20.0,2.2,2,0.61,0.56,3.3,30.0,13,100.0,0.005,0.001,0.01,0.2,40.0,extremadamente deteriorada
24,arroyo sarandi,av052,25/8/2021,2021,invierno,14.8,12.8,3.7,7.04,ausencia,ausencia,ausencia,ausencia,60000.0,3000.0,100.0,2.1,2.2,0.73,0.63,4.8,30.0,11,100.0,0.0057,0.001,0.018,0.2,38.0,extremadamente deteriorada
25,costa de villa dominico,av055,25/8/2021,2021,invierno,14.6,12.8,3.73,7.07,ausencia,ausencia,ausencia,ausencia,3000.0,1500.0,300.0,<2.0,3.1,0.75,0.7,10.0,32.0,10,100.0,0.005,0.001,0.01,0.2,46.0,muy deteriorada
26,arroyo santo domingo,av053,25/8/2021,2021,invierno,14.7,12.8,5.83,7.21,ausencia,ausencia,ausencia,ausencia,400.0,200.0,27.0,2.3,2.7,0.63,0.63,6.5,31.0,21,100.0,0.005,0.001,0.01,0.2,59.0,muy deteriorada
27,espora 400 m,qu061,25/8/2021,2021,invierno,14.5,7.0,9.29,7.29,ausencia,ausencia,ausencia,presencia,12000.0,50.0,5.0,3.2,0.1,0.52,0.41,6.6,30.0,29,100.0,0.005,0.001,0.01,0.2,49.0,muy deteriorada
28,nautico 400 m,qu062,25/8/2021,2021,invierno,13.6,7.0,8.97,8.24,ausencia,ausencia,ausencia,ausencia,2000.0,100.0,10.0,4.8,0.2,0.38,0.29,6.8,30.0,30,100.0,0.005,0.001,0.01,0.2,64.0,muy deteriorada
29,pejerrey club 400 m,qu063,25/8/2021,2021,invierno,13.1,7.0,8.63,7.93,ausencia,ausencia,ausencia,ausencia,10000.0,500.0,140.0,3.7,1,0.46,0.34,8.1,30.0,18,100.0,0.005,0.001,0.01,0.2,47.0,muy deteriorada
30,calle 14 y costa - salida cloaca,bz078,25/8/2021,2021,invierno,12.0,16.0,10.13,8.63,ausencia,ausencia,ausencia,ausencia,10000.0,500.0,100.0,4.1,0.6,0.29,0.24,7.1,64.0,16,100.0,0.005,0.001,0.01,0.2,45.0,muy deteriorada
31,puerto trinidad calle 47,bz077,25/8/2021,2021,invierno,13.0,12.5,11.82,8.8,ausencia,ausencia,ausencia,ausencia,1000.0,100.0,300.0,3.5,0.7,0.22,0.2,7.7,125.0,12,100.0,0.005,0.001,0.01,0.2,61.0,muy deteriorada
32,costanera hudson calle 63,bz080,25/8/2021,2021,invierno,12.0,10.0,10.16,9.36,ausencia,ausencia,ausencia,ausencia,10000.0,1000.0,100.0,3.4,0.7,0.2,0.15,9.4,62.0,21,100.0,0.0052,0.001,0.221,0.2,43.0,extremadamente deteriorada
33,camping eva peron,en081,25/8/2021,2021,invierno,,,,,,,,,,,,,,,,,,,,,,,,,
34,toma de agua club de pesca,en082,25/8/2021,2021,invierno,11.4,4.0,12.47,9.44,ausencia,ausencia,ausencia,ausencia,300.0,100.0,110.0,5.1,1.1,0.41,0.37,8.8,47.0,31,100.0,0.005,0.001,0.131,0.2,58.0,muy deteriorada
35,arroyo el gato,en083,25/8/2021,2021,invierno,12.1,4.0,12.72,9.25,ausencia,ausencia,ausencia,ausencia,700.0,20.0,50.0,4.4,0.7,0.2,0.11,5.2,30.0,23,100.0,0.005,0.001,0.01,0.2,67.0,deteriorada
36,ensenada prefectura isla santiago,en084,25/8/2021,2021,invierno,12.9,4.0,9.27,8.04,ausencia,ausencia,ausencia,ausencia,500.0,100.0,380.0,3.5,2.9,0.28,0.14,6.3,30.0,19,100.0,0.005,0.001,0.01,0.2,60.0,muy deteriorada
37,balneario palo blanco,bs092,25/8/2021,2021,invierno,11.9,4.0,12.61,8.95,ausencia,ausencia,ausencia,ausencia,1600.0,100.0,160.0,3.9,1.8,0.2,0.11,3.6,30.0,23,100.0,0.005,0.001,0.01,0.2,60.0,muy deteriorada
38,diagonal 66 (descarga cloaca),bs095,25/8/2021,2021,invierno,10.0,12.0,6.32,7.77,ausencia,ausencia,ausencia,ausencia,80000.0,10000.0,3700.0,2.0,9.3,1.3,1.2,6.9,35.0,10,100.0,0.005,0.01,0.01,0.2,37.0,extremadamente deteriorada
39,playa la bagliardi,bs091,25/8/2021,2021,invierno,10.0,12.0,6.84,8.14,presencia,presencia,presencia,presencia,100000.0,30000.0,6200.0,<2.0,13,1.5,1.5,5.5,125.0,8.7,100.0,0.005,0.001,0.01,0.2,28.0,extremadamente deteriorada
40,balneario municipal,bs094,25/8/2021,2021,invierno,8.0,10.0,9.7,8.04,ausencia,ausencia,ausencia,ausencia,15000.0,1500.0,1000.0,4.2,0.2,0.56,0.44,7.0,30.0,29,100.0,0.005,0.001,0.01,0.2,41.0,extremadamente deteriorada
41,playa la balandra,bs093,25/8/2021,2021,invierno,7.0,9.0,9.99,9.22,ausencia,ausenca,ausencia,ausencia,300.0,20.0,20.0,<2.0,1.3,0.33,0.23,5.0,30.0,75,100.0,0.005,0.001,0.01,0.2,46.0,muy deteriorada
42,playa la balandra,bs093,25/8/2021,2021,invierno,7.0,8.0,10.7,9.19,ausencia,ausencia,ausencia,ausencia,4200.0,80.0,240.0,<2.0,0.7,0.45,0.22,7.3,37.0,75,100.0,0.005,0.001,0.01,0.2,43.0,extremadamente deteriorada
1,canal villanueva y rio lujan,ti001,27/10/2021,2021,primavera,24.4,29.0,7.28,6.91,ausencia,ausencia,ausencia,presencia,400.0,200.0,65.0,2.7,0.44,0.27,0.12,2.0,31.0,45,100.0,0.005,0.001,0.00356,0.2,55.0,muy deteriorada
2,rio lujan y arroyo caraguata,ti006,27/10/2021,2021,primavera,25.4,33.0,6.2,6.9,ausencia,ausencia,ausencia,presencia,2000.0,1000.0,58.0,4.2,3.3,0.2,0.14,2.0,37.0,36,100.0,0.005,0.001,0.00415,0.2,48.0,muy deteriorada
3,canal aliviador y rio lujan,ti002,27/10/2021,2021,primavera,24.6,29.0,1.81,6.71,presencia,presencia,ausencia,presencia,4000.0,1000.0,1350.0,<2.0,3.1,0.47,0.39,6.0,43.0,19,100.0,0.005,0.001,0.03026,0.2,34.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,27/10/2021,2021,primavera,23.8,31.0,4.71,6.77,ausencia,ausencia,ausencia,presencia,3000.0,2000.0,10.0,2,0.3,0.2,0.19,2.0,37.0,33,100.0,0.005,0.001,0.0,0.2,49.0,muy deteriorada
5,rio reconquista y rio lujan,ti004,27/10/2021,2021,primavera,24.7,31.0,5.07,6.75,presencia,presencia,ausencia,presencia,6200.0,1400.0,200.0,2.2,<0.05,0.21,0.2,2.2,33.0,31,100.0,0.005,0.001,0.00119,0.2,42.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,27/10/2021,2021,primavera,23.0,27.0,0.82,7.19,presencia,presencia,ausencia,presencia,30000.0,5000.0,1340.0,<2.0,9.7,1.1,1.3,12.0,65.0,13,100.0,0.005,0.001,0.01246,0.2,28.0,extremadamente deteriorada
